SAINT-LAURENT-DE-LA-CABRERISSE;642
CAVANAC;664
SAINTE-VALIERE;395
RENNES-LE-CHATEAU;111
LA DIGNE-D'AMONT;251
AUNAT;52
MAS-CABARDES;204
ALET-LES-BAINS;464
CARCASSONNE;43937
TUCHAN;804
SAINT-MARCEL-SUR-AUDE;1269
QUILLAN;3540
CUXAC-D'AUDE;4280
TAURIZE;64
ROUTIER;225
VILLARDONNEL;411
ARQUETTES-EN-VAL;96
POUZOLS-MINERVOIS;329
GRUISSAN;3091
PEPIEUX;949
CAILHAVEL;111
VINASSAN;2009
DAVEJEAN;118
MAISONS;56
MOUTHOUMET;86
SAINT-JULIA-DE-BEC;97
SOUPEX;225
VERZEILLE;358
LADERN-SUR-LAUQUET;228
RAISSAC-SUR-LAMPY;212
VILLASAVARY;875
ARZENS;1000
LES BRUNELS;162
RICAUD;242
MAS-SAINTES-PUELLES;805
SALLELES-D'AUDE;1835
MOLLEVILLE;76
TOUROUZELLE;448
FAJAC-EN-VAL;30
GENERVILLE;64
SAINT-MARTIN-LYS;46
PEZENS;1113
VILLAUTOU;50
PLAVILLA;104
FONTERS-DU-RAZES;90
MONTJARDIN;110
MAZUBY;25
PALAIRAC;18
BRUGAIROLLES;196
VIGNEVIEILLE;72
LOUPIA;180
DERNACUEILLETTE;45
PEYRIAC-MINERVOIS;1004
BRENAC;203
BELVIS;167
CAILLA;51
TREILLES;163
NIORT-DE-SAULT;35
THEZAN-DES-CORBIERES;515
MONTFORT-SUR-BOULZANE;65
MONTBRUN-DES-CORBIERES;293
RIVEL;224
SAINT-FERRIOL;147
AIROUX;126
SAINTE-COLOMBE-SUR-GUETTE;57
CASTELNAUDARY;10880
TRASSANEL;20
MONTAURIOL;74
RAISSAC-D'AUDE;238
TREVILLE;117
SOULATGE;92
SAINTE-CAMELLE;102
LUC-SUR-ORBIEU;786
VILLALIER;918
CUMIES;40
LAFAGE;98
VILLANIERE;100
LABASTIDE-D'ANJOU;889
MIREPEISSET;450
CAUNETTES-EN-VAL;36
JOUCOU;27
TOURNISSAN;215
CASTELNAU-D'AUDE;359
GUEYTES-ET-LABASTIDE;27
MOLANDIER;213
SAINTE-COLOMBE-SUR-L'HERS;539
VILLENEUVE-MINERVOIS;824
VILLENEUVE-LES-CORBIERES;240
GINOLES;349
PUIVERT;404
MONZE;194
LA FAJOLLE;10
FAJAC-LA-RELENQUE;42
LA COURTETE;56
CAUX-ET-SAUZENS;739
LIMOUX;9411
VILLARDEBELLE;74
ROQUEFORT-DES-CORBIERES;662
MAYREVILLE;76
FEUILLA;77
COMIGNE;182
SAINT-MARTIN-DE-VILLEREGLAN;248
MAGRIE;424
TERROLES;15
PAULIGNE;296
MALRAS;330
SALZA;22
GINCLA;43
BELVIANES-ET-CAVIRAC;332
ROQUETAILLADE;192
MASSAC;21
ESPEZEL;207
GALINAGUES;41
VILLEROUGE-TERMENES;157
PREIXAN;444
ARGENS-MINERVOIS;330
FOURNES-CABARDES;49
GOURVIEILLE;55
SAINT-PAPOUL;770
HOUNOUX;101
BELVEZE-DU-RAZES;767
SAINT-FRICHOUX;181
ESCUEILLENS-ET-SAINT-JUST-DE-BELENGARD;140
ANTUGNAC;266
VILLESISCLE;280
LIGNAIROLLES;30
VENTENAC-EN-MINERVOIS;349
RENNES-LES-BAINS;159
VILLEGLY;749
AZILLE;1054
CAVES;357
SAINT-COUAT-D'AUDE;339
COUSTAUSSA;49
ROULLENS;419
ORSANS;101
BARBAIRA;522
TREZIERS;84
MEZERVILLE;81
COURTAULY;73
PRADELLES-EN-VAL;174
GARDIE;101
LA LOUVIERE-LAURAGAIS;79
SAINT-JUST-ET-LE-BEZU;62
MIREVAL-LAURAGAIS;164
CUXAC-CABARDES;854
LA POMAREDE;159
ALAIRAC;708
CAZILHAC;1449
PUICHERIC;1028
MARQUEIN;59
NARBONNE;46506
ROUVENAC;154
PEYREFITTE-DU-RAZES;37
CENNE-MONESTIES;307
LACOMBE;113
ORNAISONS;951
LABASTIDE-ESPARBAIRENQUE;103
LAURE-MINERVOIS;1095
CONILHAC-CORBIERES;601
COUDONS;62
GAJA-ET-VILLEDIEU;265
SIGEAN;4055
COUIZA;1190
ALBAS;59
BELCASTEL-ET-BUC;58
MONTFERRAND;410
RIEUX-MINERVOIS;2069
MONTIRAT;60
VILLAR-EN-VAL;30
HOMPS;597
SAINT-JULIEN-DE-BRIOLA;75
PENNAUTIER;2251
MALVES-EN-MINERVOIS;756
COUFFOULENS;541
NEVIAN;1089
ROUFFIAC-DES-CORBIERES;83
RIBOUISSE;103
SALLES-SUR-L'HERS;542
CAUDEVAL;153
LESPINASSIERE;90
PLAIGNE;128
MALVIES;266
VILLEFLOURE;76
SAINT-PIERRE-DES-CHAMPS;127
BAGES;758
PIEUSSE;905
BOUTENAC;609
MIRAVAL-CABARDES;48
BROUSSES-ET-VILLARET;307
CONILHAC-DE-LA-MONTAGNE;45
PAYRA-SUR-L'HERS;175
BELLEGARDE-DU-RAZES;184
SALLES-D'AUDE;1901
ARGELIERS;1233
SAINT-DENIS;392
BOURIGEOLE;56
RUSTIQUES;305
LAVALETTE;1066
POMY;49
VILLEFORT;87
LIMOUSIS;103
MOUSSOULENS;709
BOURIEGE;140
BELFLOU;80
LAURABUC;308
SAINT-JEAN-DE-BARROU;204
CAMPAGNA-DE-SAULT;15
ROQUEFORT-DE-SAULT;113
PECHARIC-ET-LE-PY;31
DUILHAC-SOUS-PEYREPERTUSE;104
SEIGNALENS;49
BELFORT-SUR-REBENTY;37
CAMPS-SUR-L'AGLY;60
PEYRENS;346
MONTGRADAIL;66
LA CASSAIGNE;183
PUILAURENS;236
CAMPAGNE-SUR-AUDE;593
VILLESEQUE-DES-CORBIERES;311
COMUS;39
FITOU;679
LE CLAT;33
CITOU;96
MARSA;26
AURIAC;35
FRAISSE-CABARDES;109
CAHUZAC;38
MAILHAC;373
CAPENDU;1378
VILLEDAIGNE;463
PEXIORA;812
GINESTAS;1063
AJAC;196
CUCUGNAN;113
CRUSCADES;319
LA REDORTE;1037
SAINT-POLYCARPE;185
MARCORIGNAN;1066
LA DIGNE-D'AVAL;493
BAGNOLES;188
BOUISSE;85
BRAM;2968
PORT-LA-NOUVELLE;4872
MONTAZELS;468
SAINT-JEAN-DE-PARACOL;94
FONTCOUVERTE;425
MONTOLIEU;788
MONTREDON-DES-CORBIERES;904
VENTENAC-CABARDES;758
VILLENEUVE-LA-COMPTAL;1029
CAUNES-MINERVOIS;1482
VILLARZEL-CABARDES;145
PECH-LUNA;80
CASTANS;113
FELINES-TERMENES;111
LAURAC;124
LA BEZOLE;42
ALZONNE;1220
LA SERPENT;77
CASTELRENG;165
MOUSSAN;1174
ROUFFIAC-D'AUDE;341
FENDEILLE;418
SAISSAC;924
SERVIES-EN-VAL;250
FESTES-ET-SAINT-ANDRE;202
LAGRASSE;613
BLOMAC;201
ALAIGNE;299
VILLESPY;341
QUIRBAJOU;38
VILLEMOUSTAUSSOU;2691
DONAZAC;88
POMAS;645
ISSEL;391
RIEUX-EN-VAL;84
FONTJONCOUSE;118
JONQUIERES;46
PARAZA;391
BOUILHONNAC;215
FA;299
BERRIAC;624
LEUCATE;2776
ROUBIA;400
VALMIGERE;25
AXAT;832
FONTIES-D'AUDE;371
MISSEGRE;66
PRADELLES-CABARDES;159
FENOUILLET-DU-RAZES;80
LES MARTYS;198
LANET;59
BREZILHAC;118
CAUDEBRONDE;151
ROQUEFEUIL;265
PUGINIER;147
LAROQUE-DE-FA;143
MONTLAUR;522
LEZIGNAN-CORBIERES;8278
ARAGON;451
NEBIAS;246
MAZEROLLES-DU-RAZES;181
SAINT-LOUIS-ET-PARAHOU;35
VERAZA;45
MAS-DES-COURS;17
CAUNETTE-SUR-LAUQUET;4
VILLEPINTE;1028
LAURAGUEL;461
PALAJA;1868
VILLEDUBERT;285
FONTIERS-CABARDES;324
VILLEGAILHENC;1326
LUC-SUR-AUDE;173
SAINT-MARTIN-LE-VIEIL;191
BARAIGNE;130
CAILHAU;230
SAINT-MICHEL-DE-LANES;283
LEUC;583
PAZIOLS;512
LAPRADE;80
DOUZENS;606
OUVEILLAN;1918
CAMPLONG-D'AUDE;269
BIZE-MINERVOIS;875
MONTSERET;403
MAYRONNES;40
GREFFEIL;76
FRAISSE-DES-CORBIERES;169
CAMBIEURE;214
PORTEL-DES-CORBIERES;1053
CONQUES-SUR-ORBIEL;2062
PEYROLLES;57
FERRAN;64
BADENS;625
ARMISSAN;1214
SAINT-NAZAIRE-D'AUDE;1111
LA FORCE;187
CUBIERES-SUR-CINOBLE;64
SOUGRAIGNE;54
TREBES;5512
SALVEZINES;108
VILLELONGUE-D'AUDE;279
RIBAUTE;228
LA PALME;1154
COUSTOUGE;73
VILLESEQUELANDE;568
LAIRIERE;37
SAINT-COUAT-DU-RAZES;49
CHALABRE;1171
MONTJOI;29
VILLEMAGNE;210
CASCASTEL-DES-CORBIERES;196
FABREZAN;1087
PEYRIAC-DE-MER;833
COURSAN;5248
CANET;1072
MARSEILLETTE;678
LA TOURETTE-CABARDES;32
DURBAN-CORBIERES;644
ROQUEFERE;56
CAMURAC;134
PADERN;139
ESCOULOUBRE;89
SAINT-ANDRE-DE-ROQUELONGUE;827
FERRALS-LES-CORBIERES;1005
LABECEDE-LAURAGAIS;336
TOURREILLES;93
BELCAIRE;392
LASTOURS;163
ESPERAZA;2113
ROQUECOURBE-MINERVOIS;109
CAZALRENOUX;84
ALBIERES;74
LE BOUSQUET;53
RODOME;95
FONTANES-DE-SAULT;4
BESSEDE-DE-SAULT;52
QUINTILLAN;55
GAJA-LA-SELVE;126
ARQUES;199
MOUX;510
PEYREFITTE-SUR-L'HERS;58
SAINT-MARTIN-DES-PUITS;13
SAINT-GAUDERIC;58
VILLARZEL-DU-RAZES;91
CEPIE;540
SONNAC-SUR-L'HERS;130
GRAMAZIE;71
SALLELES-CABARDES;105
BUGARACH;176
LES ILHES;61
MURASSON;212
ALPUECH;81
ROUSSENNAC;430
VILLECOMTAL;420
SAINT-SATURNIN-DE-LENNE;365
PEYRUSSE-LE-ROC;229
MONTSALES;215
LA SALVETAT-PEYRALES;1063
VEZINS-DE-LEVEZOU;634
BELCASTEL;251
LA CAPELLE-BALAGUIER;240
TAYRAC;174
QUINS;648
MUR-DE-BARREZ;910
AGEN-D'AVEYRON;1013
CORNUS;364
LAPANOUSE;688
BESSUEJOULS;223
AYSSENES;226
NAJAC;744
LE VIBAL;448
LE NAYRAC;568
CURAN;295
LUC-LA-PRIMAUBE;4719
SAINT-LAURENT-DE-LEVEZOU;152
COMPS-LA-GRAND-VILLE;428
REQUISTA;2069
LUGAN;314
BRUSQUE;366
CASTELNAU-PEGAYROLS;284
MELJAC;155
FOISSAC;331
BOISSE-PENCHOT;509
BALSAC;505
AMBEYRAC;191
VIMENET;233
SAINT-ROME-DE-CERNON;799
CALMELS-ET-LE-VIALA;207
LAISSAC;1465
LA FOUILLADE;1035
POUSTHOMY;186
SAUVETERRE-DE-ROUERGUE;832
AURIAC-LAGAST;281
PEYRELEAU;70
SAINT-HIPPOLYTE;500
SALLES-LA-SOURCE;1801
SAINT-ROME-DE-TARN;714
ESPEYRAC;243
CLAIRVAUX-D'AVEYRON;1037
SEBAZAC-CONCOURES;2720
MONTPEYROUX;551
BALAGUIER-SUR-RANCE;100
LES ALBRES;331
TAURIAC-DE-CAMARES;64
SAINT-IZAIRE;317
VERSOLS-ET-LAPEYRE;353
SALLES-CURAN;1087
SEVERAC-LE-CHATEAU;2427
LA ROUQUETTE;628
COMPEYRE;491
VILLEFRANCHE-DE-PANAT;762
VEYREAU;109
SAVIGNAC;543
FLAGNAC;888
SAINTE-JULIETTE-SUR-VIAUR;441
BERTHOLENE;929
BOURNAZEL;246
GRAND-VABRE;425
AUZITS;816
SAINT-FELIX-DE-LUNEL;401
SEVERAC-L'EGLISE;417
SAINT-CHELY-D'AUBRAC;532
REBOURGUIL;304
SALLES-COURBATIES;382
MARTRIN;238
THERONDELS;478
VAILHOURLES;511
SANVENSA;506
BOUILLAC;424
CAUSSE-ET-DIEGE;620
ENTRAYGUES-SUR-TRUYERE;1266
CALMONT;1579
BRASC;174
SAINT-PARTHEM;445
LA BASTIDE-SOLAGES;98
RODELLE;890
CRANSAC;1821
POMAYROLS;152
COUSSERGUES;199
MONTROZIER;1279
GISSAC;97
LACROIX-BARREZ;551
SAINT-SALVADOU;432
LE MONASTERE;1807
CAMJAC;554
SAINT-SANTIN;535
FLORENTIN-LA-CAPELLE;375
NAUSSAC;296
SAINT-AMANS-DES-COTS;771
SAINT-IGEST;163
LAGUIOLE;1250
GRAMOND;367
LA LOUBIERE;1175
TREMOUILLES;504
SAINT-GENIEZ-D'OLT;1857
RULLAC-SAINT-CIRQ;407
CANET-DE-SALARS;380
SAINT-JEAN-ET-SAINT-PAUL;218
SAINT-FELIX-DE-SORGUES;196
MONTEILS;465
CAMARES;1011
HUPARLAC;238
LE CLAPIER;66
CAMPUAC;429
LIVINHAC-LE-HAUT;1121
ASPRIERES;706
SAINT-LAURENT-D'OLT;620
VAUREILLES;435
COMPOLIBAT;406
ONET-LE-CHATEAU;9925
CAMPAGNAC;395
NAUVIALE;453
LAVERNHE;232
ANGLARS-SAINT-FELIX;561
SYLVANES;117
RODEZ;23734
SOULAGES-BONNEVAL;235
LA CAPELLE-BONANCE;95
LEDERGUES;683
PRADES-SALARS;293
PLAISANCE;228
ARVIEU;879
ESCANDOLIERES;224
CRESPIN;272
BOUSSAC;414
SAINT-JEAN-DU-BRUEL;644
LA CRESSE;273
GABRIAC;428
L'HOSPITALET-DU-LARZAC;249
FLAVIN;1940
FIRMI;2555
SAINT-ANDRE-DE-VEZINES;117
PEUX-ET-COUFFOULEUX;109
SAINT-AFFRIQUE;7513
SAINT-JEAN-DELNOUS;389
PRADES-D'AUBRAC;402
COUBISOU;506
ESTAING;612
CASSUEJOULS;153
BALAGUIER-D'OLT;143
TAUSSAC;526
MOYRAZES;1109
VIVIEZ;1499
RIEUPEYROUX;2157
COMPREGNAC;216
SAINT-MARTIN-DE-LENNE;208
BRANDONNET;315
CAMPOURIEZ;393
ESPALION;4400
NAUCELLE;1800
CRUEJOULS;370
RIVIERE-SUR-TARN;959
LA BASTIDE-L'EVEQUE;881
LAVAL-ROQUECEZIERE;337
GAILLAC-D'AVEYRON;328
LE TRUEL;372
DURENQUE;606
MELAGUES;102
LANUEJOULS;605
LA COUVERTOIRADE;153
SAINTE-EULALIE-DE-CERNON;221
BOR-ET-BAR;203
MONTJAUX;388
MONTBAZENS;1317
LA CAPELLE-BLEYS;357
SEBRAZAC;483
LE FEL;146
MUROLS;130
MAYRAN;454
LESCURE-JAOUL;271
TOULONJAC;643
MILLAU;21371
CASTANET;524
GALGAN;324
CONNAC;122
VILLEFRANCHE-DE-ROUERGUE;11930
SAINTE-GENEVIEVE-SUR-ARGENCE;1027
CAPDENAC-GARE;4586
MOURET;476
LESTRADE-ET-THOUELS;454
VALADY;1127
BROMMAT;781
CABANES;220
MARNHAGUES-ET-LATOUR;132
CASSAGNES-BEGONHES;983
SAINT-SEVER-DU-MOUSTIER;218
CREISSELS;1491
GOUTRENS;411
MANHAC;505
SAINT-BEAULIZE;95
SAINT-GEORGES-DE-LUZENCON;1303
SEGUR;623
MOUNES-PROHENCOUX;190
SAINT-SERNIN-SUR-RANCE;530
PRUINES;239
ROQUEFORT-SUR-SOULZON;679
AURELLE-VERLAC;209
FONDAMENTE;306
SAINT-SYMPHORIEN-DE-THENIERES;228
PONT-DE-SALARS;1424
LA TERRISSE;170
LA ROQUE-SAINTE-MARGUERITE;172
COMBRET;296
CURIERES;264
AGUESSAC;831
SAINT-JEAN-D'ALCAPIES;163
MONTFRANC;132
DECAZEVILLE;6787
GOLINHAC;391
SAINT-CHRISTOPHE-VALLON;1002
SONNAC;389
BUZEINS;198
AUBIN;4358
LUNAC;462
OLS-ET-RINHODES;120
CENTRES;599
LA BASTIDE-PRADINES;98
LA SERRE;140
VITRAC-EN-VIADENE;99
NOAILHAC;193
SAINTE-RADEGONDE;1354
VIALA-DU-PAS-DE-JAUX;74
SAUJAC;139
SENERGUES;544
PRIVEZAC;273
MURET-LE-CHATEAU;273
PAULHE;312
PALMAS;223
MORLHON-LE-HAUT;531
CAMBOULAZET;318
RIGNAC;1652
GRAISSAC;236
DRUELLE;1686
MONTEZIC;241
COLOMBIES;986
CONQUES;303
LE CAYROL;282
SALVAGNAC-CAJARC;351
TAURIAC-DE-NAUCELLE;354
PRADINAS;390
PREVINQUIERES;290
ALMONT-LES-JUNIES;424
BARAQUEVILLE;2570
BROQUIES;678
VABRE-TIZAC;416
MARTIEL;822
MOSTUEJOULS;264
VIALA-DU-TARN;526
TOURNEMIRE;416
SAUCLIERES;189
VABRES-L'ABBAYE;1082
NANT;845
ALRANCE;417
BELMONT-SUR-RANCE;1008
SAINT-JUST-SUR-VIAUR;222
MARCILLAC-VALLON;1533
SAINT-BEAUZELY;524
SAINT-JUERY;257
LA CAVALERIE;816
CASTELNAU-DE-MANDAILLES;528
MALEVILLE;905
VALZERGUES;203
BROUSSE-LE-CHATEAU;163
SAINT-VICTOR-ET-MELVIEU;327
CONDOM-D'AUBRAC;350
MONTAGNOL;159
CASTELMARY;114
COUPIAC;534
SALMIECH;728
RECOULES-PREVINQUIERES;428
DRULHE;417
SAINT-ANDRE-DE-NAJAC;373
LACALM;208
PIERREFICHE;273
SAINT-COME-D'OLT;1257
SAINT-CYPRIEN-SUR-DOURDOU;765
BOZOULS;2330
OLEMPS;3026
LASSOUTS;326
LAPANOUSE-DE-CERNON;99
CANTOIN;312
ARNAC-SUR-DOURDOU;31
SAINTE-EULALIE-D'OLT;325
SAINT-LEONS;300
LES COSTES-GOZON;174
LA ROQUE-D'ANTHERON;4471
CASSIS;7998
PEYNIER;2783
AUREILLE;1359
CABANNES;4114
SENAS;5618
CHARLEVAL;2076
BARBENTANE;3643
ORGON;2650
CADOLIVE;2087
SAINT-REMY-DE-PROVENCE;9793
MOLLEGES;2171
EGUILLES;7124
ISTRES;38983
NOVES;4440
ROGNONAS;3583
AIX-EN-PROVENCE;134324
ALLAUCH;18943
LA FARE-LES-OLIVIERS;6279
SAINT-CANNAT;4636
BOULBON;1511
BOUC-BEL-AIR;12356
PEYPIN;4954
MIMET;4121
LA BOUILLADISSE;4914
CHATEAUNEUF-LE-ROUGE;1875
BELCODENE;1434
SAINT-MARC-JAUMEGARDE;1071
ROQUEFORT-LA-BEDOULE;4733
SAINT-VICTORET;6806
SAINT-ANTONIN-SUR-BAYON;165
SALON-DE-PROVENCE;37098
LAMANON;1713
CEYRESTE;3636
MARSEILLE;797491
ROGNES;4195
EYRAGUES;3942
PORT-SAINT-LOUIS-DU-RHONE;8118
MAILLANE;1890
LE PUY-SAINTE-REPARADE;4826
CHATEAURENARD;13058
MALLEMORT;4987
LA BARBEN;554
CABRIES;7871
SAINT-CHAMAS;6594
VERQUIERES;801
MAUSSANE-LES-ALPILLES;1965
SAINT-MITRE-LES-REMPARTS;5451
ROGNAC;11640
LES BAUX-DE-PROVENCE;430
PLAN-DE-CUQUES;10502
PLAN-D'ORGON;2429
PUYLOUBIER;1475
ARLES;50467
VENELLES;7553
ALLEINS;2069
AUBAGNE;42681
MARTIGUES;43579
PORT-DE-BOUC;17106
VERNEGUES;939
GRAVESON;3189
GIGNAC-LA-NERTHE;9193
TARASCON;12668
GREASQUE;3578
PEYROLLES-EN-PROVENCE;3913
SEPTEMES-LES-VALLONS;10207
MEYRARGUES;3264
AURONS;515
SAUSSET-LES-PINS;7234
MIRAMAS;22520
BEAURECUEIL;568
FUVEAU;7513
SAINT-ETIENNE-DU-GRES;2109
ROQUEVAIRE;7900
LE THOLONET;2270
SAINT-PAUL-LES-DURANCE;790
FOS-SUR-MER;14007
SAINT-PIERRE-DE-MEZOARGUES;226
MEYREUIL;4403
VAUVENARGUES;727
LES PENNES-MIRABEAU;19022
PELISSANNE;8586
LA CIOTAT;31583
LA PENNE-SUR-HUVEAUNE;5980
EYGALIERES;1859
SAINT-SAVOURNIN;2559
MAS-BLANC-DES-ALPILLES;370
PARADOU;1165
SAINT-ANDIOL;2607
TRETS;9308
GEMENOS;5481
MOURIES;2751
FONTVIEILLE;3442
SAINTES-MARIES-DE-LA-MER;2469
CARRY-LE-ROUET;5998
SAINT-MARTIN-DE-CRAU;11026
ENSUES-LA-REDONNE;4542
MARIGNANE;34016
SIMIANE-COLLONGUE;5275
GRANS;3754
LANCON-PROVENCE;6685
CORNILLON-CONFOUX;1168
LAMBESC;7595
JOUQUES;3323
CARNOUX-EN-PROVENCE;7035
SAINT-ESTEVE-JANSON;302
EYGUIERES;5390
CUGES-LES-PINS;3761
LA DESTROUSSE;2485
VENTABREN;4549
VELAUX;7603
GARDANNE;19350
BERRE-L'ETANG;13410
AURIOL;9465
COUDOUX;2869
LE ROVE;4028
CHATEAUNEUF-LES-MARTIGUES;11365
SAINT-PIERRE-CANIVET;342
GRANGUES;240
VIEUX-BOURG;74
ENGLESQUEVILLE-LA-PERCEE;97
RANCHY;158
CASTILLON-EN-AUGE;130
GRENTHEVILLE;754
LES AUTHIEUX-SUR-CALONNE;250
VIEUX-FUME;335
CHEFFREVILLE-TONNENCOURT;172
GRIMBOSQ;302
TOUR-EN-BESSIN;506
SAINT-GEORGES-EN-AUGE;79
LE BO;100
CONTEVILLE;82
SAINT-VIGOR-DES-MEZERETS;196
MONTCHAMP;522
LA FOLLETIERE-ABENON;135
PIERRES;199
SAINT-COME-DE-FRESNE;224
MAISONCELLES-LA-JOURDAN;469
HERMANVILLE-SUR-MER;2659
MOSLES;253
BONNEVILLE-SUR-TOUQUES;318
DRUBEC;112
EQUEMAUVILLE;1212
AUBERVILLE;214
VAUVILLE;255
BARON-SUR-ODON;626
CASTILLY;246
LA BAZOQUE;154
PERRIERES;252
ROCQUANCOURT;581
VOUILLY;190
LANDES-SUR-AJON;252
ERNES;285
SAINT-JULIEN-LE-FAUCON;585
VAUCELLES;213
COURVAUDON;203
COURCY;140
SAINT-OUEN-DES-BESACES;254
FERVAQUES;646
ROUVRES;197
SUBLES;571
SAINT-PIERRE-LA-VIEILLE;347
LONGVILLERS;324
ISIGNY-SUR-MER;2925
LIVAROT;2514
SAINT-GATIEN-DES-BOIS;1166
ESTREES-LA-CAMPAGNE;176
AMFREVILLE;1056
CREULLY;1426
ECRAMMEVILLE;161
OSMANVILLE;514
ROULLOURS;769
MONFREVILLE;95
VIERVILLE-SUR-MER;237
BERNESQ;153
ABLON;1044
LE BREUIL-EN-BESSIN;258
SAINT-PIERRE-AZIF;153
BUCEELS;352
RYES;449
CORMELLES-LE-ROYAL;4598
HEULAND;71
BOULON;554
MONCEAUX-EN-BESSIN;383
SANNERVILLE;1621
HOULGATE;1832
TROARN;3178
BAVENT;1723
BRETTEVILLE-L'ORGUEILLEUSE;2384
SAINT-GERMAIN-LA-BLANCHE-HERBE;2534
MITTOIS;155
OUILLY-LE-VICOMTE;787
SOULANGY;238
BEUVRON-EN-AUGE;234
BONS-TASSILLY;387
TORTEVAL-QUESNAY;363
ANGERVILLE;120
PERCY-EN-AUGE;230
SAINT-JOUIN;196
LE MESNIL-PATRY;216
TORTISAMBERT;149
VILLONS-LES-BUISSONS;554
PIERREFITTE-EN-CINGLAIS;233
LASSON;492
VAUDRY;1449
SAINT-DENIS-DE-MERE;799
SAINT-SAMSON;322
LE PRE-D'AUGE;747
EVRECY;1261
CINTHEAUX;180
ENGLESQUEVILLE-EN-AUGE;109
BRETTEVILLE-LE-RABET;193
FAMILLY;98
LONGRAYE;206
NOTRE-DAME-DE-COURSON;358
COSSESSEVILLE;88
SAINT-MARTIN-DON;260
MONTIGNY;78
SAINT-GERMAIN-DU-PERT;153
LE MESNIL-GERMAIN;218
LES OUBEAUX;238
CLINCHAMPS-SUR-ORNE;967
BLAY;267
ROSEL;557
CANAPVILLE;219
LE MESNIL-BACLEY;175
THAON;1350
SAINTE-HONORINE-DE-DUCY;115
SAINT-ANDRE-D'HEBERTOT;390
FIRFOL;433
FONTAINE-HENRY;517
NORREY-EN-AUGE;76
VILLIERS-LE-SEC;301
LE DESERT;86
SAINT-LOUP-HORS;282
GRAINVILLE-SUR-ODON;966
LEAUPARTIE;62
LEFFARD;169
COURTONNE-LES-DEUX-EGLISES;541
GARCELLES-SECQUEVILLE;507
GRAINVILLE-LANGANNERIE;522
FONTENAY-LE-MARMION;1469
L'OUDON;1327
MAIZIERES;421
MONT-BERTRAND;203
CARDONVILLE;78
BONNOEIL;106
SAINT-ANDRE-SUR-ORNE;1608
LENAULT;148
VARAVILLE;816
RULLY;204
ASNIERES-EN-BESSIN;55
GENNEVILLE;597
FOULOGNES;174
GUERON;236
ARGENCES;3241
BASSENEVILLE;263
SAINT-CONTEST;1989
CAHAGNOLLES;178
MONTS-EN-BESSIN;384
VILLERS-BOCAGE;2902
LESSARD-ET-LE-CHENE;176
SAINT-JEAN-DES-ESSARTIERS;154
SAINT-AIGNAN-DE-CRAMESNIL;361
COMBRAY;130
PONTECOULANT;108
CULEY-LE-PATRY;318
LE MESNIL-SIMON;155
MONTCHAUVET;340
CROCY;285
SAINTE-MARIE-OUTRE-L'EAU;81
BLAINVILLE-SUR-ORNE;4387
LE MARAIS-LA-CHAPELLE;63
OUISTREHAM;8674
CORDEY;159
ESSON;335
COULONCES;639
MOULT;1128
CARPIQUET;1848
OUEZY;0
LINGEVRES;458
FRESNEY-LE-VIEUX;209
SAINT-LOUP-DE-FRIBOIS;177
PREAUX-SAINT-SEBASTIEN;43
LA VACQUERIE;298
DONNAY;191
LOUVIERES;73
MARTRAGNY;325
LUC-SUR-MER;3040
MATHIEU;1625
ANGUERNY;724
BAUQUAY;165
RUCQUEVILLE;139
TOURNIERES;169
ELLON;373
ANCTOVILLE;909
LES MOUTIERS-HUBERT;50
BRUCOURT;120
PROUSSY;353
SAINT-DESIR;1693
VIRE;12793
COLOMBIERS-SUR-SEULLES;181
SAINT-SEVER-CALVADOS;1329
FLEURY-SUR-ORNE;4232
SAINT-AUBIN-DES-BOIS;261
BARBERY;523
VIENNE-EN-BESSIN;200
BELLENGREVILLE;1410
CAMPIGNY;154
COLLEVILLE-MONTGOMERY;1925
GOUSTRANVILLE;187
SOMMERVIEU;734
HEROUVILLETTE;1119
LE MOLAY-LITTRY;2657
VAUBADON;384
SAINT-VIGOR-LE-GRAND;1900
SAINT-OUEN-DU-MESNIL-OGER;147
OUVILLE-LA-BIEN-TOURNEE;239
BIEVILLE-QUETIEVILLE;338
TOURNAY-SUR-ODON;349
ETOUVY;279
TRACY-BOCAGE;298
MARTIGNY-SUR-L'ANTE;293
AUQUAINVILLE;258
CAUMONT-SUR-ORNE;76
LITTEAU;214
LE THEIL-EN-AUGE;159
LE THEIL-BOCAGE;239
SAINT-AUBIN-SUR-MER;1812
BISSIERES;155
CREPON;200
PLANQUERY;245
REUX;251
SEPT-FRERES;373
BARBEVILLE;163
MEZIDON-CANON;4712
VALSEME;247
CULLY;163
AUDRIEU;839
BURCY;345
FRENOUVILLE;1481
LA ROCQUE;88
AIRAN;696
JUAYE-MONDAYE;623
SOIGNOLLES;71
LA LANDE-SUR-DROME;59
OUILLY-LE-TESSON;484
FRESNEY-LE-PUCEUX;654
CAUVICOURT;367
TROIS-MONTS;338
MONDRAINVILLE;409
CESNY-BOIS-HALBOUT;631
LA FOLIE;114
BENERVILLE-SUR-MER;505
LES LOGES;115
SAINT-MICHEL-DE-LIVET;127
PREAUX-BOCAGE;112
MAISONCELLES-PELVEY;228
AMBLIE;293
BEAUFOUR-DRUVAL;362
THIEVILLE;287
COUPESARTE;49
SAINT-GERMAIN-DE-MONTGOMMERY;163
LA CHAPELLE-YVON;497
